id_1,id_2,n,matches
ASSETS,UbiComp,5,User centered design#Human-centered computing#Human computer interaction#Interaction devices#Touch screens
ASSETS,UCCS,1,Human computer interaction
ASSETS,UIST,7,Interaction paradigms#Human computer interaction#Touch screens#Interaction devices#Human-centered computing#Haptic devices#Graphical user interfaces
ASSETS,VRST,3,Interaction paradigms#Human computer interaction#Haptic devices
ASSETS,WebSci,2,Human-centered computing#Human computer interaction
ASSETS,WSDM,1,Human computer interaction
ASSETS,WWW,1,Human computer interaction
AUS-CE,C&C,3,Human computer interaction#Computer supported cooperative work#Education
AUS-CE,CGO,1,Language types
AUS-CE,CHI,2,Human computer interaction#Computer supported cooperative work
AUS-CE,CPR,3,Enterprise computing#Human computer interaction#Computer science education
AUS-CE,CSCW,2,Human computer interaction#Computer supported cooperative work
AUS-CE,CSE,11,Human computer interaction#Enterprise computing#Information systems education#Computer science education#Information science education#Language types#Software and its engineering#Collaborative learning#Computing education#Model curricula#Education
AUS-CE,DOC,2,Human computer interaction#Computer supported cooperative work
AUS-CE,EC,1,Human computer interaction
AUS-CE,EICS,2,Human computer interaction#Computer supported cooperative work
AUS-CE,ESEM,2,Human computer interaction#Software and its engineering
AUS-CE,ETRA,1,Human computer interaction
AUS-CE,FSE,1,Software and its engineering
AUS-CE,GIS,1,Human computer interaction
AUS-CE,GPCE,1,Language types
AUS-CE,GROUP,2,Human computer interaction#Computer supported cooperative work
AUS-CE,HotMobile,1,Human computer interaction
AUS-CE,HRI,1,Human computer interaction
AUS-CE,HT,2,Human computer interaction#Computer supported cooperative work
AUS-CE,ICE,1,E-learning
AUS-CE,ICER,7,Information systems education#Computer science education#Information science education#Collaborative learning#Computing education#Model curricula#Education
AUS-CE,ICFP,1,Language types
AUS-CE,ICMI-MLMI,1,Human computer interaction
AUS-CE,ICPE,1,Software and its engineering
AUS-CE,ICSE,1,Software and its engineering
AUS-CE,ICUIMC,1,Human computer interaction
AUS-CE,ISMM,1,Language types
AUS-CE,ITE,8,Information systems education#Computer science education#Information science education#Computing education#Model curricula#E-learning#Education#Distance learning
AUS-CE,ITiCSE,12,Human computer interaction#Information systems education#Computer science education#Information science education#Language types#Software and its engineering#Collaborative learning#Computing education#Model curricula#E-learning#Education#Distance learning
AUS-CE,IUI,1,Human computer interaction
AUS-CE,JCDL,1,Human computer interaction
AUS-CE,MM,1,Human computer interaction
AUS-CE,MobiSys,1,Human computer interaction
AUS-CE,PEPM,1,Language types
AUS-CE,PLDI,1,Language types
AUS-CE,PLoP,2,Human computer interaction#Computer science education
AUS-CE,POPL,1,Language types
AUS-CE,PPoPP,1,Language types
AUS-CE,RecSys,1,Human computer interaction
AUS-CE,SACMAT,2,Enterprise computing#Human computer interaction
AUS-CE,SPLASH,2,Language types#Software development techniques
AUS-CE,SUI,1,Human computer interaction
AUS-CE,TEI,1,Human computer interaction
AUS-CE,UbiComp,1,Human computer interaction
AUS-CE,UCCS,6,Human computer interaction#Enterprise computing#Computer science education#Information science education#Computing education#Education
AUS-CE,UIST,1,Human computer interaction
AUS-CE,VRST,1,Human computer interaction
AUS-CE,WebSci,1,Human computer interaction
AUS-CE,WSC,1,Enterprise computing
AUS-CE,WSDM,1,Human computer interaction
AUS-CE,WWW,1,Human computer interaction
BCB,CIKM,3,Natural language processing#Information systems applications#Data mining
BCB,CPR,1,Information systems applications
BCB,CPSWeek,1,Information systems applications
BCB,DEBS,1,Information systems applications
BCB,DocEng,1,Natural language processing
BCB,EC,1,Information systems applications
BCB,ETRA,1,Machine learning
BCB,GECCO,4,Genetics#Machine learning#Computational biology#Systems biology
BCB,GIS,2,Information systems applications#Data mining
BCB,GROUP,1,Information systems applications
BCB,HotMobile,1,Information systems applications
BCB,HPDC,1,Information systems applications
BCB,HT,1,Information systems applications
BCB,ICMI-MLMI,2,Natural language processing#Machine learning
BCB,ICUIMC,3,Machine learning#Information systems applications#Data mining
BCB,IDEAS,2,Information systems applications#Data mining
BCB,IH&MMSec,1,Information systems applications
BCB,IR,2,Natural language processing#Information systems applications
BCB,IUI,2,Natural language processing#Information systems applications
BCB,JCDL,2,Natural language processing#Information systems applications
BCB,K-CAP,3,Natural language processing#Machine learning#Information systems applications
BCB,KDD,5,Natural language processing#Machine learning#Information systems applications#Supervised learning by classification#Data mining
BCB,Middleware,1,Information systems applications
BCB,MM,1,Information systems applications
BCB,MobiSys,1,Information systems applications
BCB,MOD,2,Information systems applications#Data mining
BCB,PLoP,1,Machine learning
BCB,RecSys,3,Machine learning#Information systems applications#Data mining
BCB,SAC,3,Machine learning#Information systems applications#Data mining
BCB,SACMAT,1,Data mining
BCB,SenSys,1,Information systems applications
BCB,STOC,1,Graph theory
BCB,UbiComp,2,Machine learning#Information systems applications
BCB,WebSci,3,Natural language processing#Information systems applications#Data mining
BCB,WSDM,4,Natural language processing#Machine learning#Information systems applications#Data mining
BCB,WWW,3,Natural language processing#Information systems applications#Data mining
C&C,CHI,8,"Collaborative and social computing#Human computer interaction#Multimedia information systems#Human-centered computing#Computer supported cooperative work#Interaction design theory, concepts and paradigms#Virtual reality#HCI theory, concepts and models"
C&C,CPR,1,Human computer interaction
C&C,CSCW,4,Collaborative and social computing#Human computer interaction#Computer supported cooperative work#Human-centered computing
C&C,CSE,2,Human computer interaction#Education
C&C,DOC,3,Human-centered computing#Human computer interaction#Computer supported cooperative work
C&C,DS-RT,1,Virtual reality
C&C,EC,1,Human computer interaction
C&C,EICS,5,"Human-centered computing#Human computer interaction#Computer supported cooperative work#Interaction design theory, concepts and paradigms#HCI theory, concepts and models"
C&C,ESEM,5,Multimedia information systems#Arts and humanities#Human computer interaction#Human-centered computing#Virtual reality
C&C,ETRA,3,Human computer interaction#Psychology#Virtual reality
C&C,GIS,1,Human computer interaction
C&C,GROUP,4,Collaborative and social computing#Human computer interaction#Computer supported cooperative work#Human-centered computing
C&C,HotMobile,1,Human computer interaction
C&C,HRI,3,Human-centered computing#Human computer interaction#Psychology
C&C,HT,2,Human computer interaction#Computer supported cooperative work
C&C,I3D,1,Virtual reality
C&C,ICER,1,Education
C&C,ICMI-MLMI,3,Human computer interaction#Psychology#Virtual reality
C&C,ICUIMC,1,Human computer interaction
C&C,ITE,1,Education
C&C,ITiCSE,2,Human computer interaction#Education
C&C,IUI,4,"Multimedia information systems#Human-centered computing#Human computer interaction#Interaction design theory, concepts and paradigms"
C&C,JCDL,1,Human computer interaction
C&C,MM,3,Multimedia information systems#Human computer interaction#Virtual reality
C&C,MobiSys,1,Human computer interaction
C&C,NOSSDAV,1,Multimedia information systems
C&C,NPAR,2,Fine arts#Performing arts
C&C,PLoP,1,Human computer interaction
C&C,RecSys,1,Human computer interaction
C&C,SACMAT,1,Human computer interaction
C&C,SIGGRAPH,3,Fine arts#Virtual reality#Performing arts
C&C,SUI,5,"Multimedia information systems#Human-centered computing#Human computer interaction#Interaction design theory, concepts and paradigms#Virtual reality"
C&C,TEI,9,"Music retrieval#Arts and humanities#Human computer interaction#Multimedia information systems#Sound and music computing#Human-centered computing#Interaction design theory, concepts and paradigms#Virtual reality#HCI theory, concepts and models"
C&C,UbiComp,2,Human-centered computing#Human computer interaction
C&C,UCCS,2,Human computer interaction#Education
C&C,UIST,5,Multimedia information systems#Collaborative and social computing#Human computer interaction#Human-centered computing#Virtual reality
C&C,VRST,2,Human computer interaction#Virtual reality
C&C,Web3D,1,Virtual reality
C&C,WebSci,3,Collaborative and social computing#Human computer interaction#Human-centered computing
C&C,WSDM,1,Human computer interaction
C&C,WWW,1,Human computer interaction
CCS,CODASPY,9,Authentication#Human and societal aspects of security and privacy#Network security#Access control#Operating systems security#Intrusion/anomaly detection and malware mitigation#Cryptanalysis and other attacks#Security and privacy#Computer crime
CCS,EuroSys,3,Security and privacy#Computer crime#Operating systems security
CCS,HotMobile,1,Operating systems security
CCS,ICUIMC,1,Operating systems security
CCS,IH&MMSec,5,Authentication#Cryptography#Human and societal aspects of security and privacy#Security and privacy#Computer crime
CCS,ITE,3,Security and privacy#Computer crime#Intrusion/anomaly detection and malware mitigation
CCS,SACMAT,7,Authentication#Access control#Operating systems security#Intrusion/anomaly detection and malware mitigation#Cryptanalysis and other attacks#Security and privacy#Computer crime
CCS,SODA,1,Computational complexity and cryptography
CCS,SOSP,1,Operating systems security
CCS,STOC,1,Computational complexity and cryptography
CCS,UCCS,1,Computer crime
CCS,VEE,1,Operating systems security
CCS,WISEC,8,Authentication#Network security#Access control#Operating systems security#Intrusion/anomaly detection and malware mitigation#Cryptanalysis and other attacks#Security and privacy#Computer crime
CF,CGO,5,Compilers#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Parallel programming languages
CF,COMM,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
CF,CoNEXT,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
CF,CPSWeek,5,Compilers#Performance#Real-time systems#Embedded and cyber-physical systems#Distributed architectures
CF,DAC,4,Robustness#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
CF,DEBS,4,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Distributed architectures
CF,DS-RT,6,Embedded and cyber-physical systems#Network performance evaluation#Distributed architectures#Dependable and fault-tolerant systems and networks#Performance#Real-time systems
CF,ESWEEK,5,Compilers#Dependable and fault-tolerant systems and networks#Performance#Embedded and cyber-physical systems#Real-time systems
CF,EuroSys,6,Concurrent programming languages#Network performance evaluation#Reliability#Distributed architectures#Dependable and fault-tolerant systems and networks#Performance
